시도,시군구,도로명,주소,유형,높이_cm,폭_cm,위도,경도,연속형여부,보차분리여부,밀집개수,경사도_도,충격점수,미터당감점
대전광역시,동구,성남동 497-21,대전광역시 동구 성남동 497-21,원호형,10.0,360.0,36.34765106222322,127.43584419870356,N,N,1,0.0,1.0,0.0
대전광역시,동구,성남동 497-15,대전광역시 동구 성남동 497-15,원호형,9.0,360.0,36.34745710245884,127.43526443189312,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 497-1,대전광역시 동구 성남동 497-1,원호형,9.0,360.0,36.34753826492525,127.43538310231364,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 200-4,대전광역시 동구 성남동 200-4,원호형,9.0,360.0,36.3446987397238,127.43416020367196,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 43-124,대전광역시 동구 성남동 43-124,원호형,9.0,360.0,36.34456082133852,127.43508046477136,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 43-81,대전광역시 동구 성남동 43-81,원호형,8.0,200.0,36.34464919077473,127.43542352461932,N,N,1,0.0,0.8,0.0
대전광역시,동구,성남동 1-52,대전광역시 동구 성남동 1-52,원호형,9.0,360.0,36.34468808078968,127.43506976569752,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 500-29,대전광역시 동구 성남동 500-29,원호형,9.0,360.0,36.34661685216072,127.43637225731806,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 500-27,대전광역시 동구 성남동 500-27,원호형,10.0,360.0,36.34643390820936,127.43636250079904,N,N,1,0.0,1.0,0.0
대전광역시,동구,성남동 499-12,대전광역시 동구 성남동 499-12,원호형,8.0,200.0,36.34644997445688,127.43662857966068,N,N,1,0.0,0.8,0.0
대전광역시,동구,성남동 499-7,대전광역시 동구 성남동 499-7,원호형,9.0,360.0,36.34686968277673,127.43661653417628,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 498-21,대전광역시 동구 성남동 498-21,원호형,9.0,360.0,36.347068427829285,127.43774583865738,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 496-3,대전광역시 동구 성남동 496-3,원호형,9.0,360.0,36.34823010860168,127.4364002532276,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 495-34,대전광역시 동구 성남동 495-34,원호형,10.0,360.0,36.34792292491242,127.43781917835652,N,N,1,0.0,1.0,0.0
대전광역시,동구,성남동 495-26,대전광역시 동구 성남동 495-26,원호형,9.0,360.0,36.34828784892222,127.43737913536684,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 494-22,대전광역시 동구 성남동 494-22,원호형,8.0,200.0,36.34848895400646,127.43716566884233,N,N,1,0.0,0.8,0.0
대전광역시,동구,성남동 216-432,대전광역시 동구 성남동 216-432,원호형,10.0,360.0,36.346225133356825,127.43634736584316,N,N,1,0.0,1.0,0.0
대전광역시,동구,성남동 43-109,대전광역시 동구 성남동 43-109,원호형,8.0,200.0,36.34458510201885,127.43564604246696,N,N,1,0.0,0.8,0.0
대전광역시,동구,성남동 18-4,대전광역시 동구 성남동 18-4,원호형,9.0,360.0,36.342606562311815,127.43809004457128,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 12-191,대전광역시 동구 성남동 12-191,원호형,8.0,200.0,36.343627646103535,127.4381294600876,N,N,1,0.0,0.8,0.0
대전광역시,동구,성남동 12-93,대전광역시 동구 성남동 12-93,원호형,10.0,360.0,36.3440577502634,127.43778865841858,N,N,1,0.0,1.0,0.0
대전광역시,동구,성남동 12-31,대전광역시 동구 성남동 12-31,원호형,9.0,360.0,36.343219309641256,127.43822227479626,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 10-38,대전광역시 동구 성남동 10-38,원호형,10.0,360.0,36.34457199232737,127.43797554525456,N,N,1,0.0,1.0,0.0
대전광역시,동구,성남동 9-39,대전광역시 동구 성남동 9-39,원호형,9.0,360.0,36.34463024268239,127.43600729632398,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 1-155,대전광역시 동구 성남동 1-155,원호형,8.0,200.0,36.34620058359282,127.43742413988002,N,N,1,0.0,0.8,0.0
대전광역시,동구,성남동 1-70,대전광역시 동구 성남동 1-70,원호형,9.0,360.0,36.345187768116574,127.43590736002184,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 200-30,대전광역시 동구 성남동 200-30,원호형,10.0,360.0,36.34377696846386,127.43203654989732,N,N,1,0.0,1.0,0.0
대전광역시,동구,성남동 194-193,대전광역시 동구 성남동 194-193,원호형,9.0,360.0,36.34328780945411,127.43095216076031,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 168-12,대전광역시 동구 성남동 168-12,원호형,9.0,360.0,36.342006555894926,127.43425032556982,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 157-9,대전광역시 동구 성남동 157-9,원호형,10.0,360.0,36.34171261010607,127.4335937129968,N,N,1,0.0,1.0,0.0
대전광역시,동구,성남동 157-1,대전광역시 동구 성남동 157-1,원호형,10.0,360.0,36.3416321336676,127.43394087986358,N,N,1,0.0,1.0,0.0
대전광역시,동구,성남동 78-17,대전광역시 동구 성남동 78-17,원호형,9.0,360.0,36.33894512102246,127.43615793945928,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 78-14,대전광역시 동구 성남동 78-14,원호형,9.0,360.0,36.339119920702,127.43597802547704,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 77-1,대전광역시 동구 성남동 77-1,원호형,10.0,360.0,36.33998969572683,127.43530080765252,N,N,1,0.0,1.0,0.0
대전광역시,동구,성남동 507-10,대전광역시 동구 성남동 507-10,원호형,9.0,360.0,36.34526638288371,127.43010941844663,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 506-51,대전광역시 동구 성남동 506-51,원호형,9.0,360.0,36.34554677986257,127.43098502274589,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 505-19,대전광역시 동구 성남동 505-19,원호형,8.0,200.0,36.34606477020044,127.43135174741369,N,N,1,0.0,0.8,0.0
대전광역시,동구,성남동 209-1,대전광역시 동구 성남동 209-1,원호형,9.0,360.0,36.346272233789065,127.43194382742732,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 205-48,대전광역시 동구 성남동 205-48,원호형,9.0,360.0,36.34597298644508,127.43199828258122,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 200-233,대전광역시 동구 성남동 200-233,원호형,9.0,360.0,36.34457110166474,127.43283875263693,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 200-35,대전광역시 동구 성남동 200-35,원호형,9.0,360.0,36.34426450742615,127.43149305031228,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 200-10,대전광역시 동구 성남동 200-10,원호형,10.0,360.0,36.34471489979191,127.43231476620788,N,N,1,0.0,1.0,0.0
대전광역시,동구,성남동 198-18,대전광역시 동구 성남동 198-18,원호형,8.0,200.0,36.34516842576802,127.43154783357716,N,N,1,0.0,0.8,0.0
대전광역시,동구,성남동 198-11,대전광역시 동구 성남동 198-11,원호형,9.0,360.0,36.34536915250336,127.4323302411954,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 198-1,대전광역시 동구 성남동 198-1,원호형,9.0,360.0,36.3456573142496,127.43190641782364,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 194-301,대전광역시 동구 성남동 194-301,원호형,10.0,360.0,36.34379799757229,127.43116934269877,N,N,1,0.0,1.0,0.0
대전광역시,동구,성남동 194-251,대전광역시 동구 성남동 194-251,원호형,9.0,360.0,36.34369602420411,127.4304953815962,N,N,1,0.0,0.9,0.0
대전광역시,동구,성남동 194-246,대전광역시 동구 성남동 194-246,원호형,8.0,200.0,36.34422501903613,127.43031856735402,N,N,1,0.0,0.8,0.0
대전광역시,동구,성남동 194-170,대전광역시 동구 성남동 194-170,원호형,8.0,200.0,36.34336516123615,127.43061806565244,N,N,1,0.0,0.8,0.0
대전광역시,동구,삼성동 330-4,대전광역시 동구 삼성동 330-4,원호형,9.0,360.0,36.33943615681538,127.42032228965454,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 304-6,대전광역시 동구 삼성동 304-6,원호형,10.0,360.0,36.34161474046981,127.4253421480309,N,N,1,0.0,1.0,0.0
대전광역시,동구,삼성동 396-25,대전광역시 동구 삼성동 396-25,원호형,9.0,360.0,36.34246056158929,127.4145149854329,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 382-21,대전광역시 동구 삼성동 382-21,원호형,10.0,360.0,36.34453782195389,127.41823330634335,N,N,1,0.0,1.0,0.0
대전광역시,동구,삼성동 393-10,대전광역시 동구 삼성동 393-10,원호형,9.0,360.0,36.34343656630861,127.41579688568912,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 391-31,대전광역시 동구 삼성동 391-31,원호형,8.0,200.0,36.34361332012608,127.4163010961854,N,N,1,0.0,0.8,0.0
대전광역시,동구,삼성동 391-15,대전광역시 동구 삼성동 391-15,원호형,9.0,360.0,36.3441707743295,127.41606866064892,N,N,1,1.35,0.909,0.0
대전광역시,동구,삼성동 391-6,대전광역시 동구 삼성동 391-6,원호형,8.0,200.0,36.3435089058866,127.41602414380014,N,N,1,0.0,0.8,0.0
대전광역시,동구,삼성동 391-4,대전광역시 동구 삼성동 391-4,원호형,10.0,360.0,36.343685045884605,127.4164839288933,N,N,1,0.0,1.0,0.0
대전광역시,동구,삼성동 385-1,대전광역시 동구 삼성동 385-1,원호형,10.0,360.0,36.34433833593556,127.41659305173036,N,N,1,1.35,1.01,0.0
대전광역시,동구,삼성동 384-14,대전광역시 동구 삼성동 384-14,원호형,9.0,360.0,36.34446011115252,127.41695726456224,N,N,1,1.35,0.909,0.0
대전광역시,동구,삼성동 382-5,대전광역시 동구 삼성동 382-5,원호형,10.0,360.0,36.34399287678207,127.41884071660326,N,N,1,0.0,1.0,0.0
대전광역시,동구,삼성동 380-17,대전광역시 동구 삼성동 380-17,원호형,9.0,360.0,36.34452654615251,127.41936686979304,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 380-1,대전광역시 동구 삼성동 380-1,원호형,9.0,360.0,36.34447133060031,127.41955328091171,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 362-9,대전광역시 동구 삼성동 362-9,원호형,10.0,360.0,36.34132704306445,127.4211873716255,N,N,1,0.0,1.0,0.0
대전광역시,동구,삼성동 355-24,대전광역시 동구 삼성동 355-24,원호형,9.0,360.0,36.34133972030397,127.41914425563836,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 351-11,대전광역시 동구 삼성동 351-11,원호형,10.0,360.0,36.341917311965446,127.41770103125486,N,N,1,0.0,1.0,0.0
대전광역시,동구,삼성동 343-22,대전광역시 동구 삼성동 343-22,원호형,8.0,200.0,36.34157636702231,127.41488202446294,N,N,1,0.0,0.8,0.0
대전광역시,동구,삼성동 342-30,대전광역시 동구 삼성동 342-30,원호형,9.0,360.0,36.34131121480284,127.41506210772128,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 315-2,대전광역시 동구 삼성동 315-2,원호형,9.0,360.0,36.33796532695276,127.42254965681184,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 313-15,대전광역시 동구 삼성동 313-15,원호형,9.0,360.0,36.337755884569205,127.42344371819334,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 313-9,대전광역시 동구 삼성동 313-9,원호형,10.0,360.0,36.33784705735101,127.42331161117532,N,N,1,0.0,1.0,0.0
대전광역시,동구,삼성동 311-6,대전광역시 동구 삼성동 311-6,원호형,8.0,200.0,36.33836457563129,127.42445754383496,N,N,1,0.0,0.8,0.0
대전광역시,동구,삼성동 310-16,대전광역시 동구 삼성동 310-16,원호형,8.0,200.0,36.33875227125971,127.4243285500481,N,N,1,0.0,0.8,0.0
대전광역시,동구,삼성동 304-7,대전광역시 동구 삼성동 304-7,원호형,9.0,360.0,36.34150109886777,127.42541342100684,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 302-62,대전광역시 동구 삼성동 302-62,원호형,8.0,200.0,36.34081207508056,127.42722476168106,N,N,1,0.0,0.8,0.0
대전광역시,동구,삼성동 302-31,대전광역시 동구 삼성동 302-31,원호형,9.0,360.0,36.34077242254006,127.42705146421989,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 298-8,대전광역시 동구 삼성동 298-8,원호형,9.0,360.0,36.33960432600993,127.42808985081506,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 297-20,대전광역시 동구 삼성동 297-20,원호형,9.0,360.0,36.33975842421448,127.42851410708111,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 322-2,대전광역시 동구 삼성동 322-2,원호형,9.0,360.0,36.34049246786185,127.42233201475756,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 286-50,대전광역시 동구 삼성동 286-50,원호형,8.0,200.0,36.33783456363714,127.42511397727029,N,N,1,0.0,0.8,0.0
대전광역시,동구,삼성동 339-2,대전광역시 동구 삼성동 339-2,원호형,9.0,360.0,36.34051746855245,127.41692991570105,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 321-13,대전광역시 동구 삼성동 321-13,원호형,8.0,200.0,36.34026679575159,127.42238604532992,N,N,1,0.0,0.8,0.0
대전광역시,동구,삼성동 321-1,대전광역시 동구 삼성동 321-1,원호형,8.0,200.0,36.34039588654016,127.42258039524724,N,N,1,0.0,0.8,0.0
대전광역시,동구,삼성동 310-15,대전광역시 동구 삼성동 310-15,원호형,10.0,360.0,36.338906793764025,127.42415151872297,N,N,1,0.0,1.0,0.0
대전광역시,동구,삼성동 309-38,대전광역시 동구 삼성동 309-38,원호형,9.0,360.0,36.33874268782516,127.42560943452467,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 307-5,대전광역시 동구 삼성동 307-5,원호형,9.0,360.0,36.339318619484274,127.4262652834777,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 305-4,대전광역시 동구 삼성동 305-4,원호형,10.0,360.0,36.33980181720181,127.42638712989664,N,N,1,0.0,1.0,0.0
대전광역시,동구,삼성동 286-21,대전광역시 동구 삼성동 286-21,원호형,10.0,360.0,36.338036539486616,127.4252547246584,N,N,1,0.0,1.0,0.0
대전광역시,동구,삼성동 296-30,대전광역시 동구 삼성동 296-30,원호형,9.0,360.0,36.33929635182008,127.42916288804012,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 292-25,대전광역시 동구 삼성동 292-25,원호형,9.0,360.0,36.338889079370674,127.42739626090032,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 292-24,대전광역시 동구 삼성동 292-24,원호형,9.0,360.0,36.338896377155024,127.42729236885188,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 292-17,대전광역시 동구 삼성동 292-17,원호형,10.0,360.0,36.33829175311817,127.42764571009768,N,N,1,0.0,1.0,0.0
대전광역시,동구,삼성동 290-19,대전광역시 동구 삼성동 290-19,원호형,8.0,200.0,36.33735874961162,127.42693078224004,N,N,1,0.0,0.8,0.0
대전광역시,동구,삼성동 289-11,대전광역시 동구 삼성동 289-11,원호형,10.0,360.0,36.33769540182925,127.4266818195364,N,N,1,0.0,1.0,0.0
대전광역시,동구,삼성동 285-22,대전광역시 동구 삼성동 285-22,원호형,8.0,200.0,36.337347286027175,127.42590119285516,N,N,1,0.0,0.8,0.0
대전광역시,동구,삼성동 285-20,대전광역시 동구 삼성동 285-20,원호형,9.0,360.0,36.33759708993796,127.4261143240774,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 285-7,대전광역시 동구 삼성동 285-7,원호형,9.0,360.0,36.337198287230905,127.42625882964148,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 285-4,대전광역시 동구 삼성동 285-4,원호형,10.0,360.0,36.3373173702348,127.42653495163924,N,N,1,0.0,1.0,0.0
대전광역시,동구,삼성동 285-3,대전광역시 동구 삼성동 285-3,원호형,9.0,360.0,36.33737314290623,127.42663456130111,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 283-22,대전광역시 동구 삼성동 283-22,원호형,8.0,200.0,36.33701093534822,127.42453221635296,N,N,1,0.0,0.8,0.0
대전광역시,동구,삼성동 283-21,대전광역시 동구 삼성동 283-21,원호형,8.0,200.0,36.33708526409856,127.4247164015366,N,N,1,0.0,0.8,0.0
대전광역시,동구,삼성동 150-232,대전광역시 동구 삼성동 150-232,원호형,9.0,360.0,36.33975643823926,127.43290309147002,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 150-228,대전광역시 동구 삼성동 150-228,원호형,10.0,360.0,36.34051473720531,127.432801713648,N,N,1,0.0,1.0,0.0
대전광역시,동구,삼성동 150-101,대전광역시 동구 삼성동 150-101,원호형,9.0,360.0,36.3402666771582,127.4339956417416,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 150-212,대전광역시 동구 삼성동 150-212,원호형,8.0,200.0,36.34093278002703,127.43336775610982,N,N,1,0.0,0.8,0.0
대전광역시,동구,삼성동 150-57,대전광역시 동구 삼성동 150-57,원호형,10.0,360.0,36.33892716524274,127.43350603926892,N,N,1,0.0,1.0,0.0
대전광역시,동구,삼성동 150-26,대전광역시 동구 삼성동 150-26,원호형,8.0,200.0,36.33919753653912,127.43361791940296,N,N,1,0.0,0.8,0.0
대전광역시,동구,삼성동 148-39,대전광역시 동구 삼성동 148-39,원호형,9.0,360.0,36.338775776989415,127.43468569398227,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 80-174,대전광역시 동구 삼성동 80-174,원호형,8.0,200.0,36.33798814258169,127.43538298348292,N,N,1,0.0,0.8,0.0
대전광역시,동구,삼성동 80-183,대전광역시 동구 삼성동 80-183,원호형,9.0,360.0,36.33767401653958,127.43564507761243,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 100-45,대전광역시 동구 삼성동 100-45,원호형,10.0,360.0,36.3357521689649,127.43494013271965,N,N,1,0.0,1.0,0.0
대전광역시,동구,삼성동 280-13,대전광역시 동구 삼성동 280-13,원호형,9.0,360.0,36.335087569387866,127.42437958688834,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 269-2,대전광역시 동구 삼성동 269-2,원호형,10.0,360.0,36.33593071184537,127.42896371855956,N,N,1,0.0,1.0,0.0
대전광역시,동구,삼성동 269-1,대전광역시 동구 삼성동 269-1,원호형,9.0,360.0,36.33598663942033,127.42890966588556,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 125-10,대전광역시 동구 삼성동 125-10,원호형,9.0,360.0,36.3357719052176,127.42809046995632,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 124-7,대전광역시 동구 삼성동 124-7,원호형,9.0,360.0,36.33580484098989,127.42725745158084,N,N,1,0.0,0.9,0.0
대전광역시,동구,삼성동 121-8,대전광역시 동구 삼성동 121-8,원호형,10.0,360.0,36.33609143629302,127.42692822050589,N,N,1,0.0,1.0,0.0
대전광역시,동구,삼성동 121-4,대전광역시 동구 삼성동 121-4,원호형,10.0,360.0,36.33636571822254,127.42741416854446,N,N,1,0.0,1.0,0.0
대전광역시,동구,대별동 124-2,대전광역시 동구 대별동 124-2,원호형,8.0,200.0,36.286808483787794,127.45824593626328,N,N,1,0.0,0.8,0.0
대전광역시,동구,대별동 7-4,대전광역시 동구 대별동 7-4,원호형,10.0,360.0,36.28223286302703,127.46298202968016,N,N,1,7.42,1.052,0.0
대전광역시,동구,대별동 157-3,대전광역시 동구 대별동 157-3,원호형,10.0,360.0,36.2867444854838,127.4589395916336,N,N,1,0.0,1.0,0.0
대전광역시,동구,대별동 89-1,대전광역시 동구 대별동 89-1,원호형,10.0,360.0,36.28595053644644,127.45901035350091,N,N,1,4.26,1.03,0.0
대전광역시,동구,대별동 110-2,대전광역시 동구 대별동 110-2,원호형,8.0,200.0,36.28429388795322,127.45807888940608,N,N,1,2.7,0.815,0.0
대전광역시,동구,대별동 220-6,대전광역시 동구 대별동 220-6,원호형,10.0,360.0,36.28761330170033,127.45625206410898,N,N,1,3.93,1.028,0.0
대전광역시,동구,대별동 188-9,대전광역시 동구 대별동 188-9,원호형,9.0,360.0,36.28853861892557,127.46038404053034,N,N,1,0.0,0.9,0.0
대전광역시,동구,대별동 184-3,대전광역시 동구 대별동 184-3,원호형,9.0,360.0,36.28933876957229,127.46150154844516,N,N,1,0.0,0.9,0.0
대전광역시,동구,대별동 183-2,대전광역시 동구 대별동 183-2,원호형,8.0,200.0,36.2895787584048,127.46213129421224,N,N,1,0.0,0.8,0.0
대전광역시,동구,대별동 181-10,대전광역시 동구 대별동 181-10,원호형,10.0,360.0,36.28917333678957,127.4611674458454,N,N,1,0.0,1.0,0.0
대전광역시,동구,대별동 181-1,대전광역시 동구 대별동 181-1,원호형,8.0,200.0,36.28902312794367,127.46097813605238,N,N,1,0.0,0.8,0.0
대전광역시,동구,대별동 164-3,대전광역시 동구 대별동 164-3,원호형,8.0,200.0,36.288124998475446,127.4600873611916,N,N,1,0.0,0.8,0.0
대전광역시,동구,대별동 162-7,대전광역시 동구 대별동 162-7,원호형,10.0,360.0,36.28787950766454,127.45975217970069,N,N,1,0.0,1.0,0.0
대전광역시,동구,대별동 156-1,대전광역시 동구 대별동 156-1,원호형,10.0,360.0,36.28746343680946,127.45872801919307,N,N,1,0.0,1.0,0.0
대전광역시,동구,대별동 155-3,대전광역시 동구 대별동 155-3,원호형,8.0,200.0,36.28771025292754,127.45898580812396,N,N,1,0.0,0.8,0.0
대전광역시,동구,대동 403-5,대전광역시 동구 대동 403-5,원호형,9.0,360.0,36.33213993162458,127.44503364574162,N,N,1,0.0,0.9,0.0
대전광역시,동구,대동 8-20,대전광역시 동구 대동 8-20,원호형,10.0,360.0,36.331558619960525,127.44900355226056,N,N,1,3.93,1.028,0.0
대전광역시,동구,대동 195-24,대전광역시 동구 대동 195-24,원호형,8.0,200.0,36.325832306198905,127.44568159220168,N,N,1,3.44,0.819,0.0
대전광역시,동구,대동 164-18,대전광역시 동구 대동 164-18,원호형,10.0,360.0,36.33004228404408,127.44052220225662,N,N,1,0.0,1.0,0.0
대전광역시,동구,대동 28,대전광역시 동구 대동 28,원호형,10.0,360.0,36.32968654239399,127.44916696322068,N,N,1,3.93,1.028,0.0
대전광역시,동구,대동 26-16,대전광역시 동구 대동 26-16,원호형,8.0,200.0,36.33039389239799,127.4499035308352,N,N,1,5.13,0.829,0.0
대전광역시,동구,대동 5-190,대전광역시 동구 대동 5-190,원호형,8.0,200.0,36.331625559860704,127.44970859686786,N,N,1,3.81,0.821,0.0
대전광역시,동구,대동 5-69,대전광역시 동구 대동 5-69,원호형,9.0,360.0,36.33189045262549,127.4491746737428,N,N,1,3.81,0.924,0.0
대전광역시,동구,대동 2-3,대전광역시 동구 대동 2-3,원호형,10.0,360.0,36.33111446898312,127.4502000441799,N,N,1,3.93,1.028,0.0
대전광역시,동구,대동 1-505,대전광역시 동구 대동 1-505,원호형,10.0,360.0,36.32996457482878,127.45031723298852,N,N,1,8.74,1.061,0.0
대전광역시,동구,대동 173-6,대전광역시 동구 대동 173-6,원호형,8.0,200.0,36.330520173528456,127.44102413469888,N,N,1,0.0,0.8,0.0
대전광역시,동구,대동 167-10,대전광역시 동구 대동 167-10,원호형,9.0,360.0,36.329818312914426,127.4419137452822,N,N,1,0.0,0.9,0.0
대전광역시,동구,대동 163-1,대전광역시 동구 대동 163-1,원호형,9.0,360.0,36.32947126143525,127.44110512964907,N,N,1,0.0,0.9,0.0
대전광역시,동구,대동 37-5,대전광역시 동구 대동 37-5,원호형,10.0,360.0,36.32890795706036,127.44794085116064,N,N,1,3.93,1.028,0.0
대전광역시,동구,대동 36-1,대전광역시 동구 대동 36-1,원호형,10.0,360.0,36.328361941475166,127.44785518823208,N,N,1,3.93,1.028,0.0
대전광역시,동구,대동 16-95,대전광역시 동구 대동 16-95,원호형,9.0,360.0,36.33018571393963,127.44813717648576,N,N,1,3.02,0.919,0.0
대전광역시,동구,대동 8-8,대전광역시 동구 대동 8-8,원호형,10.0,360.0,36.33181237153262,127.448457418945,N,N,1,3.81,1.027,0.0
대전광역시,동구,대동 1-644,대전광역시 동구 대동 1-644,원호형,9.0,360.0,36.33146729527219,127.4514886951557,N,N,1,21.26,1.026,0.0
대전광역시,동구,대동 1-618,대전광역시 동구 대동 1-618,원호형,10.0,360.0,36.33113219741534,127.4508992374384,N,N,1,13.26,1.091,0.0
대전광역시,동구,대동 1-363,대전광역시 동구 대동 1-363,원호형,9.0,360.0,36.331667804633454,127.4510327091819,N,N,1,18.63,1.012,0.0
대전광역시,동구,대동 404-2,대전광역시 동구 대동 404-2,원호형,8.0,200.0,36.332004421057846,127.44538850394288,N,N,1,0.0,0.8,0.0
대전광역시,동구,대동 403-7,대전광역시 동구 대동 403-7,원호형,10.0,360.0,36.331921995026185,127.44505992122932,N,N,1,0.0,1.0,0.0
대전광역시,동구,대동 400-14,대전광역시 동구 대동 400-14,원호형,8.0,200.0,36.33309518697144,127.4457931760666,N,N,1,0.0,0.8,0.0
대전광역시,동구,대동 207-82,대전광역시 동구 대동 207-82,원호형,9.0,360.0,36.3314392500852,127.44240551146076,N,N,1,0.0,0.9,0.0
대전광역시,동구,대동 207-20,대전광역시 동구 대동 207-20,원호형,9.0,360.0,36.33145092823409,127.44260924558074,N,N,1,0.0,0.9,0.0
대전광역시,동구,대동 204-19,대전광역시 동구 대동 204-19,원호형,9.0,360.0,36.33157427482615,127.44340600451147,N,N,1,0.0,0.9,0.0
대전광역시,동구,대동 201-3,대전광역시 동구 대동 201-3,원호형,9.0,360.0,36.33141869325173,127.44326444537832,N,N,1,0.0,0.9,0.0
대전광역시,동구,대동 192-19,대전광역시 동구 대동 192-19,원호형,9.0,360.0,36.33084439922388,127.44329136239912,N,N,1,0.0,0.9,0.0
대전광역시,동구,대동 148-84,대전광역시 동구 대동 148-84,원호형,9.0,360.0,36.32928393245107,127.44365303929568,N,N,1,0.0,0.9,0.0
대전광역시,동구,대동 148-46,대전광역시 동구 대동 148-46,원호형,8.0,200.0,36.32930362234545,127.44418829484148,N,N,1,0.0,0.8,0.0
대전광역시,동구,대동 132-10,대전광역시 동구 대동 132-10,원호형,9.0,360.0,36.328991074475,127.44455157004222,N,N,1,0.0,0.9,0.0
대전광역시,동구,대동 130-7,대전광역시 동구 대동 130-7,원호형,10.0,360.0,36.32951988259348,127.44483323764216,N,N,1,0.0,1.0,0.0
대전광역시,동구,대동 127-34,대전광역시 동구 대동 127-34,원호형,8.0,200.0,36.3287670649741,127.44511451553365,N,N,1,0.0,0.8,0.0
대전광역시,동구,대동 76-24,대전광역시 동구 대동 76-24,원호형,10.0,360.0,36.33075047062834,127.44575965199483,N,N,1,0.0,1.0,0.0
대전광역시,동구,대동 64-2,대전광역시 동구 대동 64-2,원호형,10.0,360.0,36.33143768832784,127.44477484253515,N,N,1,0.0,1.0,0.0
대전광역시,동구,대동 62-17,대전광역시 동구 대동 62-17,원호형,9.0,360.0,36.33156585034703,127.44529456143997,N,N,1,0.0,0.9,0.0
대전광역시,동구,대동 62-2,대전광역시 동구 대동 62-2,원호형,10.0,360.0,36.33179326023453,127.44538716726008,N,N,1,0.0,1.0,0.0
대전광역시,동구,대동 201-18,대전광역시 동구 대동 201-18,원호형,9.0,360.0,36.33107767453028,127.44308823646696,N,N,1,0.0,0.9,0.0
대전광역시,동구,대동 191-28,대전광역시 동구 대동 191-28,원호형,8.0,200.0,36.33073645692555,127.44607386584072,N,N,1,1.35,0.808,0.0
대전광역시,동구,대동 188-30,대전광역시 동구 대동 188-30,원호형,8.0,200.0,36.33051350639448,127.44577879236078,N,N,1,0.95,0.805,0.0
